"Country","Variable","Score","isOpen","aExists","bAvailable","cMachineReadable","dBulk","eFree","fLicense","gUpdated","hSustainable","iDiscoverable","jLinked","aAgencyResponsible","aNotHeld","aThirdPartyMandate","aDetails","bURL","bThirdParty","cURL","cFormats","cNotAvailable","cAdditional","dURL","dNotes","ePolicy","eURL","fLicense","fURL","gLastUpdated","gChecked","gFrequency","hNotes","iNotes","jDocumentation","jExample"
"Ethiopia","ODB.2013.D11","15","0","5","10","0","0","0","0","0","0","0","0","Central Statistics Agency

Federal Ministry of Health, Ethiopia","0","0","Information includes Medical and Health Facilities available in the country and medical personnel’s distribution, Number of Health Personnel Trained in Ethiopia, Top Leading Cause of Hospitals and Health Centers Morbidity, Distribution of Drug Trading Organizations and Drugs & Medical Supplies by Region, Number of Malaria Treated Persons and Trained Malaria Control Workers, Number of Malaria, Affected Kebeles and Malaria Control Measures Taken, Maternal Health Care Services Provided and Maternal Deaths due to delivery, Child Health Care Services Provided and Infant Death due to Delivery, Types of Family Planning Services and Acceptors and Number of Health Facilities Providing VCT, ART & PMCT Services.","http://www.csa.gov.et/index.php/2013-02-20-13-43-35/national-statistics-abstract/135-health

http://www.moh.gov.et/documents/26765/28899/Annual+Performance+Report+2011/3ba3483a-9ee0-4a8b-bc39-4ca5acd8a9eb?version=1.2

http://www.moh.gov.et/resources

http://www.csa.gov.et/images/documents/pdf_files/nationalstatisticsabstract/2012/2012%20Health.pdf","No","0","0","Pdf reports","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","ODB.2013.D12","10","0","5","10","0","0","0","0","-5","0","0","0","Ministry of Education

Central Statistics Agency","0","0","Information includes the students enrollment rates both in primary and secondary schools, teacher-student ratio, student's enrollment by level, among others","http://www.csa.gov.et/index.php/2013-02-20-13-43-35/national-statistics-abstract/133-education

http://www.csa.gov.et/images/documents/pdf_files/nationalstatisticsabstract/2012/2012%20Education.pdf

http://www.moe.gov.et/English/Resources/Documents/eab05.pdf

http://www.moe.gov.et/English/resources/Pages/DocumentByCategory.aspx","No","0","0","Pdf formats","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","ODB.2013.D13","10","0","5","10","0","0","0","0","-5","0","0","0","Federal Police Commission

Central Statistics Office","0","0","Information includes the number of traffic accidents by type of accident, number of victims of  traffic accident by type of injuries, number of crimes recorded by type of crime and offenders by sex, number of prisoners by type of crime and number of released prisoners by sex. This information is published by the Central Statistics Office in Statistics Abstracts on Law and Order in Ethiopia","http://www.csa.gov.et/index.php/2013-02-20-13-43-35/national-statistics-abstract/137-law-and-order

http://www.federalpolice.gov.et/","No","0","0","Pdf reports","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","ODB.2013.D14","5","0","5","0","0","0","0","0","0","0","0","0","Central Statistical Agency

Environmental Protection Agency

Ministry of Natural Resource Development and environmental Protection.  These are agencies reponsible for environmental issues in the country as well as environmental data collection.","0","0","Given the fact that information is not available online, it makes it difficult to provide details.  It is further reported that Ethiopia has not yet clearly developed its own environmental indicators - http://unstats.un.org/unsd/environment/envpdf/UNSD_UNEP_ECA%20Workshop/Session%2001-3%20Needs%20of%20environment%20statistics_national%20(Ethiopia).pdf","0","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","ODB.2013.D15","10","0","5","10","0","0","0","0","-5","0","0","0","National Electoral Board of Ethiopia","0","0","The election results include presidential, House of people's representatives and Regional council.","http://electionethiopia.org/en/

http://www.electionethiopia.org/en/home.html","No","0","0","Data available on website and can be exported into pdf files","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","ODB.2013.D16","15","0","5","10","0","0","0","0","0","0","0","0","Public Procurement and Property administration Agency","0","0","There is information on Tender Calls, tender awards and procurement notices","http://www.ppa.gov.et/index.php?option=com_ppa&view=procurement&layout=gpn&Itemid=66&lang=en","","0","0","Available on website through an interactive search","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finland","ODB.2013.D1","95","1","5","10","15","15","15","15","10","5","5","0","National Land Survey of Finland, www.maanmittauslaitos.fi","0","0","Topographic map and database, elevation models, place names and municipality divisions","http://www.maanmittauslaitos.fi/en/file_download_service","Some apps have been made by user community","https://tiedostopalvelu.maanmittauslaitos.fi/tp/kartta?lang=en","gml, shapefile","0","a","http://www.maanmittauslaitos.fi/aineistot-palvelut/latauspalvelut/avoimien-aineistojen-tiedostopalvelu","Bulk downloads have to be ordered, and a link is then sent via e-mail.","Free access and download, supplementary data products are also available at a charge","","National Land Survey open data licence - version 1.0 - 1 May 2012","http://www.maanmittauslaitos.fi/en/NLS_open_data_licence_version1_20120501","Unknown - No update date found, but data appears to be well maintained.","11/11/2014","Unknown","Clear open data project.","First results in a web search","0","0"
"Finland","ODB.2013.D2","50","0","5","10","15","0","0","0","10","5","5","0","National Land Survey of Finland, www.maanmittauslaitos.fi","0","0","Cities and municipalities can order data from land register:
http://www.maanmittauslaitos.fi/aineistot-palvelut/verkkopalvelut/aineistopalvelu-kiinteistorekisteri","http://www.maanmittauslaitos.fi/aineistot-palvelut/latauspalvelut/avoimien-aineistojen-tiedostopalvelu

Although web services exist, the land ownership information is not available as open data: http://www.maanmittauslaitos.fi/node/13201

Cities and municipalities can order data from land register: http://www.maanmittauslaitos.fi/aineistot-palvelut/verkkopalvelut/aineistopalvelu-kiinteistorekisteri","no","http://www.maanmittauslaitos.fi/node/13201","xml","0","Needs to request access in advance","0","","Need to pay for access","http://www.maanmittauslaitos.fi/tuotteet/kiinteistotietojen-kyselypalvelu-rest","No license information","","2014","11/11/2014","Irregular","Supported by the land registry","First result in a basic web search","0","0"
"Finland","ODB.2013.D4","95","1","5","10","15","15","15","15","10","5","5","0","Statistics Finland, www.stat.fi","0","0","Population by age group; Population structure; Population projection; Area, population and GDP by region; Largest municipalities; Families; Families and children by the number of children; Vital statistics; Foreigners in Finland; Finnish citizenships granted; Asylum-seekers and refugees","Statistics Finland, statistics of population: http://www.tilastokeskus.fi/tup/suoluk/suoluk_vaesto.html


Statistics Finland, Open Data, Väestö and Koulutus:
http://tilastokeskus.fi/org/lainsaadanto/avoin_data.html
http://pxweb2.stat.fi/database/StatFin/databasetree_fi.asp","no","http://www.tilastokeskus.fi/tup/suoluk/suoluk_vaesto.html#bruttokansantuote","xls","0","","http://www.tilastokeskus.fi/tup/suoluk/suoluk_vaesto.html#bruttokansantuote","All available xls files are in the same webpage","free access","","License appears permissive","http://www.stat.fi/org/lainsaadanto/yleiset_kayttoehdot.html","2013","11/10/2014","yearly","Supported by the official statistics agency","First results in a simple web search","0","0"
"Finland","ODB.2013.D5","75","0","5","10","15","15","15","0","10","5","0","0","State Treasury, www.netra.fi
www.valtiokonttori.fi

Statistics Finland, www.stat.fi","0","0","","www.netra.fi
Plans to open machine readable interface in 2014
Budget 2014
http://budjetti.vm.fi/indox/tae//2014/hallituksenEsitys_tae_2014.jsp
Statistics Finland, some Open Data, Julkinen talous:
http://pxweb2.stat.fi/database/StatFin/databasetree_fi.asp","no","http://pxweb2.stat.fi/database/StatFin/databasetree_fi.asp","pc-axix","0","","http://pxweb2.stat.fi/database/StatFin/databasetree_fi.asp","","free access","","All rights reserved","http://www.stat.fi/org/lainsaadanto/copyright.html","2014 (budget 2015)","11/10/2014","Yearly","Data available for the last 15 years","Regular web searches leads us to the ""human-oriented"" version of the budgets http://budjetti.vm.fi/indox/index.jsp, not the machine-readable ones","0","0"
"Finland","ODB.2013.D6","5","0","5","0","0","0","0","0","0","0","0","0","State Treasury, www.netra.fi
www.valtiokonttori.fi","0","0","Netra www.netra.fi is a reporting service provided by the State Treasury to openly report the performance and personnel information and expenditures of the Finnish state, but not at a transactional level.","0","no","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finland","ODB.2013.D7","15","0","5","10","0","0","0","0","0","0","0","0","Finnish Patent and Registration Office, www.prh.fi","0","0","Basic data is available: Trade name, Company form, Home municipality, Language, Main line of business, Postal address, e-mail, Registrations in force, Business id history


https://virre.prh.fi/novus/companySearch?_flowExecutionKey=_cB85069AD-61F4-8808-C244-C7608D0BD636_k6A697AA6-84BB-E73F-B9E5-7A89130A6F42

Information is not free of charge: 
https://virre.prh.fi/novus/home?_flowExecutionKey=
c5E7A5D41-2A85-A416-4303-4E8B84A1EF3D_k10592A0E-1AF9-B5F1-0176-14FC339D5C5C","Search Engines for free: http://www.ytj.fi/yrityshaku.aspx","Mass-scale information service liable to charge and based on the information contents of the BIS is offered by  Fonecta Oy, Intrum Justitia Oy, JM-Tieto Oy, Kauppalehti Oy, Lindorff Oy, Soliditet Finland (Bisnode Finland Oy) and Suomen Asiakastieto Oy.","0","0","html only","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
